 Teff =  2700.00  logg =  3.34  mixLengthPara =  0.00  Abschluss =  8  beta =  2.20  pconv[bar] =  0.00
         191
 
             z             p             T          n<H>            CH            CO           CH2           H2O           C2H            C2            C3            C4            C5          C2H2           HCO          H2CO           CH3           CH4           CO2          C2H4         C2H4O           C2O          C3O2            OH           HO2           HCN            CN           C2N          C2N2            NH           HNO           NH2            NO           NO2           N2O            H+            H-            C-          CHNO          CHO+           CN+           CN-           CNN           NCN           C2-          C4N2     HNO2(cis)      HNO2(tr)          HNO3           OH+           OH-          N2H2           NH3          H3O+          N2H4           NO+          NO2-           NO3          N2O3          N2O4          N2O5            O-           O2-            O3          CO2-           SI2           SI3           SIC          SI2C          SIC2           SIH          SIH4           SIN          SI2N           SIO          SIO2           AL+           ALH          HALO          ALOH         ALOH+         ALOH-         ALO2H           ALN           ALO          ALO+          ALO2         ALO2-          AL2O         AL2O+         AL2O2        AL202+           CAL           MGH          MGOH         MGOH+       MG(OH)2           MG+           MGN           MGO           ALS           CKN          NACN           COS
  1.882292E+08  1.305303E+05  1.766886E+03  9.007752E+17  1.210243E+02  2.424192E+14  4.837223E+04  1.690550E+14  1.273506E+02  2.003996E-05  4.440599E-08  2.665024E-17  2.117689E-21  1.948615E+05  1.319925E+07  1.677355E+07  4.308713E+07  2.134031E+09  2.432848E+10  5.871025E+02  5.384021E-07  1.029484E+00  5.670836E-05  8.319740E+09  2.223079E-01  1.031354E+09  1.500484E+04  5.340811E-03  9.198391E-03  3.028033E+05  2.046093E+02  2.814944E+07  1.592806E+06  1.287831E-04  2.518907E-01  3.799664E-14  2.178764E+05  2.944912E-07  1.009228E+05  2.034798E-07  6.322109E-25  3.659266E+03  6.115357E-07  1.916551E-02  1.634899E-05  1.333827E-15  7.964946E-05  9.407272E-05  1.952495E-15  2.485068E-17  2.883447E+03  1.993329E+00  1.340902E+10  1.340010E-03  7.892346E-04  1.510217E-10  2.056974E-04  4.198671E-18  5.558803E-23  4.657889E-34  8.591770E-45  4.241885E-01  2.145396E-07  2.084469E-13  5.962174E+01  3.168973E+01  2.066247E-04  2.230974E-02  1.173039E-01  6.851945E-03  9.092314E+07  1.590228E+06  2.761803E+05  1.289054E+01  2.812517E+13  2.495024E+07  2.039006E+04  1.651362E+10  1.164953E+05  1.531308E+11  5.122235E+01  4.455507E+02  3.307970E+08  3.831553E+02  1.846596E+08  1.069904E-08  1.193007E+04  1.923297E+01  8.622346E+09  8.640941E-02  5.793502E+05  1.089808E-12  4.521389E-02  1.643812E+11  4.625315E+09  5.850138E-03  7.665546E+06  2.173465E+03  5.880246E+05  4.514443E+06  1.541717E+08  1.204436E+04  1.696667E+05  1.658928E+08
  1.885961E+08  1.321719E+05  1.770694E+03  9.101565E+17  1.314428E+02  2.449440E+14  5.122619E+04  1.710447E+14  1.347808E+02  2.222755E-05  4.854544E-08  2.963962E-17  2.339417E-21  2.000658E+05  1.372248E+07  1.714337E+07  4.430939E+07  2.136974E+09  2.451941E+10  5.941287E+02  5.578933E-07  1.094851E+00  5.880590E-05  8.726419E+09  2.414879E-01  1.053729E+09  1.591564E+04  5.726622E-03  9.574983E-03  3.233073E+05  2.178589E+02  2.940725E+07  1.683773E+06  1.402407E-04  2.678714E-01  4.617514E-14  2.314888E+05  3.291439E-07  1.032508E+05  2.301678E-07  7.905664E-25  3.802729E+03  6.679083E-07  2.048065E-02  1.771973E-05  1.411266E-15  8.592519E-05  1.014561E-04  2.171265E-15  3.034308E-17  3.049941E+03  2.103343E+00  1.361217E+10  1.484902E-03  8.295730E-04  1.757680E-10  2.191538E-04  4.782671E-18  6.384969E-23  5.507607E-34  1.056691E-44  4.627373E-01  2.377238E-07  2.382170E-13  6.178973E+01  3.375937E+01  2.192262E-04  2.428060E-02  1.228674E-01  7.275236E-03  9.541547E+07  1.618361E+06  2.898272E+05  1.343964E+01  2.840829E+13  2.543634E+07  2.293419E+04  1.759073E+10  1.247828E+05  1.588019E+11  5.705486E+01  4.747129E+02  3.423787E+08  4.190850E+02  1.975740E+08  1.269525E-08  1.279478E+04  2.041048E+01  9.136596E+09  9.872035E-02  6.152906E+05  1.282833E-12  5.055469E-02  1.675461E+11  4.665301E+09  6.366960E-03  7.623123E+06  2.360480E+03  6.100598E+05  4.684243E+06  1.633969E+08  1.211722E+04  1.707395E+05  1.676990E+08
  1.890390E+08  1.341811E+05  1.775291E+03  9.216118E+17  1.451674E+02  2.480270E+14  5.488578E+04  1.734756E+14  1.443078E+02  2.517735E-05  5.404316E-08  3.368743E-17  2.637661E-21  2.065448E+05  1.437999E+07  1.760074E+07  4.583127E+07  2.140936E+09  2.475231E+10  6.028437E+02  5.824042E-07  1.179060E+00  6.144167E-05  9.241626E+09  2.667391E-01  1.081397E+09  1.708502E+04  6.228260E-03  1.004996E-02  3.498077E+05  2.349311E+02  3.099587E+07  1.800009E+06  1.553664E-04  2.884360E-01  5.836258E-14  2.489842E+05  3.762442E-07  1.061328E+05  2.669225E-07  1.034210E-24  3.983014E+03  7.426514E-07  2.218364E-02  1.952246E-05  1.510802E-15  9.412819E-05  1.111039E-04  2.466916E-15  3.857066E-17  3.262876E+03  2.243866E+00  1.386206E+10  1.679972E-03  8.809475E-04  2.109217E-10  2.365004E-04  5.592887E-18  7.542007E-23  6.736390E-34  1.355023E-44  5.137198E-01  2.689184E-07  2.796578E-13  6.450403E+01  3.669661E+01  2.380200E-04  2.698178E-02  1.308777E-01  7.848662E-03  1.014858E+08  1.659179E+06  3.082685E+05  1.423603E+01  2.885881E+13  2.612944E+07  2.651093E+04  1.904866E+10  1.360270E+05  1.665100E+11  6.518736E+01  5.141971E+02  3.581559E+08  4.684708E+02  2.150797E+08  1.564935E-08  1.396822E+04  2.200208E+01  9.867489E+09  1.167058E-01  6.663155E+05  1.571972E-12  5.802913E-02  1.714712E+11  4.714945E+09  7.050228E-03  7.574554E+06  2.607082E+03  6.377847E+05  4.897769E+06  1.757351E+08  1.220699E+04  1.720652E+05  1.697860E+08
  1.898278E+08  1.378360E+05  1.783479E+03  9.423743E+17  1.731315E+02  2.536148E+14  6.204720E+04  1.778380E+14  1.629949E+02  3.141263E-05  6.542121E-08  4.232291E-17  3.268640E-21  2.187578E+05  1.562474E+07  1.844597E+07  4.868595E+07  2.149674E+09  2.516704E+10  6.193496E+02  6.290417E-07  1.344994E+00  6.645027E-05  1.022621E+10  3.178770E-01  1.132818E+09  1.937751E+04  7.232528E-03  1.096025E-02  4.021645E+05  2.684314E+02  3.402656E+07  2.025144E+06  1.861298E-04  3.287087E-01  8.831683E-14  2.832555E+05  4.768702E-07  1.114662E+05  3.469424E-07  1.663956E-24  4.325513E+03  8.964456E-07  2.556526E-02  2.319287E-05  1.707751E-15  1.105561E-04  1.304160E-04  3.089718E-15  5.894048E-17  3.675891E+03  2.516600E+00  1.432006E+10  2.089595E-03  9.802287E-04  2.910976E-10  2.704904E-04  7.370695E-18  1.011844E-22  9.609696E-34  2.100993E-44  6.178669E-01  3.342656E-07  3.710593E-13  6.959496E+01  4.257183E+01  2.756899E-04  3.254546E-02  1.465527E-01  8.988125E-03  1.132452E+08  1.735360E+06  3.439953E+05  1.577843E+01  2.967903E+13  2.739988E+07  3.471110E+04  2.222358E+10  1.605346E+05  1.834509E+11  8.359120E+01  6.000526E+02  3.928552E+08  5.781433E+02  2.531881E+08  2.295052E-08  1.652175E+04  2.544946E+01  1.160693E+10  1.610697E-01  7.873276E+05  2.311109E-12  7.507598E-02  1.786876E+11  4.804042E+09  8.442547E-03  7.488115E+06  3.108354E+03  6.901229E+05  5.299083E+06  2.025202E+08  1.237513E+04  1.745579E+05  1.735466E+08
  1.902610E+08  1.398853E+05  1.787976E+03  9.539748E+17  1.906678E+02  2.567368E+14  6.636950E+04  1.802264E+14  1.743258E+02  3.546757E-05  7.268715E-08  4.800450E-17  3.681227E-21  2.259134E+05  1.635054E+07  1.892737E+07  5.034284E+07  2.155680E+09  2.539125E+10  6.291407E+02  6.564708E-07  1.445806E+00  6.939187E-05  1.080390E+10  3.495932E-01  1.162429E+09  2.076341E+04  7.853146E-03  1.150081E-02  4.339814E+05  2.886121E+02  3.580695E+07  2.159021E+06  2.052900E-04  3.529217E-01  1.107010E-13  3.039091E+05  5.428741E-07  1.145080E+05  4.003124E-07  2.157413E-24  4.526544E+03  9.938024E-07  2.763476E-02  2.549712E-05  1.828743E-15  1.206340E-04  1.422575E-04  3.490585E-15  7.425274E-17  3.921838E+03  2.679529E+00  1.457880E+10  2.353181E-03  1.039299E-03  3.469084E-10  2.908926E-04  8.560934E-18  1.186795E-22  1.165164E-33  2.665111E-44  6.831128E-01  3.761523E-07  4.325521E-13  7.252578E+01  4.609992E+01  2.980772E-04  3.603757E-02  1.557249E-01  9.678508E-03  1.201449E+08  1.777498E+06  3.649593E+05  1.666688E+01  3.010678E+13  2.808328E+07  4.054950E+04  2.438078E+10  1.771754E+05  1.950155E+11  9.652571E+01  6.582180E+02  4.164981E+08  6.539968E+02  2.790348E+08  2.851322E-08  1.825058E+04  2.777288E+01  1.289617E+10  1.952510E-01  8.766930E+05  2.899002E-12  8.716957E-02  1.827727E+11  4.852569E+09  9.312658E-03  7.438505E+06  3.421371E+03  7.205396E+05  5.530495E+06  2.207058E+08  1.247372E+04  1.760236E+05  1.756658E+08
  1.906942E+08  1.419651E+05  1.792473E+03  9.657181E+17  2.099678E+02  2.598973E+14  7.100126E+04  1.825860E+14  1.865344E+02  4.005297E-05  8.081234E-08  5.450042E-17  4.151624E-21  2.334653E+05  1.710781E+07  1.942139E+07  5.207291E+07  2.162811E+09  2.560967E+10  6.396270E+02  6.853621E-07  1.554330E+00  7.248689E-05  1.140767E+10  3.840507E-01  1.193206E+09  2.225015E+04  8.530503E-03  1.207546E-02  4.681653E+05  3.101154E+02  3.767442E+07  2.300324E+06  2.261704E-04  3.786845E-01  1.386035E-13  3.259666E+05  6.178612E-07  1.176326E+05  4.615997E-07  2.794709E-24  4.737912E+03  1.101669E-06  2.987389E-02  2.803934E-05  1.960872E-15  1.314959E-04  1.550156E-04  3.937472E-15  9.340553E-17  4.181687E+03  2.852481E+00  1.484280E+10  2.647785E-03  1.101829E-03  4.129270E-10  3.125294E-04  9.926547E-18  1.389620E-22  1.409653E-33  3.371429E-44  7.546297E-01  4.227653E-07  5.033540E-13  7.554565E+01  4.982343E+01  3.214113E-04  3.986881E-02  1.652308E-01  1.041822E-02  1.273324E+08  1.819283E+06  3.867993E+05  1.757397E+01  3.050486E+13  2.873919E+07  4.765410E+04  2.691763E+10  1.967165E+05  2.085939E+11  1.121043E+02  7.263917E+02  4.441628E+08  7.443967E+02  3.093602E+08  3.561438E-08  2.027411E+04  3.048184E+01  1.451184E+10  2.396039E-01  9.883544E+05  3.679458E-12  1.018631E-01  1.869451E+11  4.900144E+09  1.026475E-02  7.385545E+06  3.764221E+03  7.521946E+05  5.769198E+06  2.420855E+08  1.257837E+04  1.775814E+05  1.778334E+08
  1.911274E+08  1.440758E+05  1.796969E+03  9.776059E+17  2.312357E+02  2.630967E+14  7.597443E+04  1.848928E+14  1.997423E+02  4.525010E-05  8.993643E-08  6.196385E-17  4.691419E-21  2.414953E+05  1.789782E+07  1.992836E+07  5.388627E+07  2.171335E+09  2.581905E+10  6.509929E+02  7.158880E-07  1.671370E+00  7.575327E-05  1.203683E+10  4.213407E-01  1.225348E+09  2.384808E+04  9.272308E-03  1.268969E-02  5.048811E+05  3.329725E+02  3.963293E+07  2.449071E+06  2.488386E-04  4.060296E-01  1.733471E-13  3.495155E+05  7.031182E-07  1.208423E+05  5.319370E-07  3.617506E-24  4.960774E+03  1.221321E-06  3.230064E-02  3.085234E-05  2.106309E-15  1.431552E-04  1.687053E-04  4.433254E-15  1.173132E-16  4.455495E+03  3.036042E+00  1.511217E+10  2.976427E-03  1.168016E-03  4.908695E-10  3.353687E-04  1.148645E-17  1.623757E-22  1.700903E-33  4.250740E-44  8.328518E-01  4.744553E-07  5.845147E-13  7.864591E+01  5.371713E+01  3.453841E-04  4.406273E-02  1.749983E-01  1.121047E-02  1.347772E+08  1.860190E+06  4.094223E+05  1.848841E+01  3.086074E+13  2.935077E+07  5.634982E+04  2.991295E+10  2.197384E+05  2.245133E+11  1.309563E+02  8.065234E+02  4.764233E+08  8.527074E+02  3.450544E+08  4.472583E-08  2.264778E+04  3.364432E+01  1.654262E+10  2.977284E-01  1.128238E+06  4.725848E-12  1.198359E-01  1.912087E+11  4.946196E+09  1.130454E-02  7.327634E+06  4.139646E+03  7.851435E+05  6.014628E+06  2.673186E+08  1.269073E+04  1.792546E+05  1.800584E+08
  1.913577E+08  1.452107E+05  1.799360E+03  9.839854E+17  2.434242E+02  2.648136E+14  7.877012E+04  1.860879E+14  2.072216E+02  4.829521E-05  9.525221E-08  6.639061E-17  5.011648E-21  2.459930E+05  1.833161E+07  2.020327E+07  5.488838E+07  2.176542E+09  2.592535E+10  6.574694E+02  7.328526E-07  1.737381E+00  7.756688E-05  1.238126E+10  4.423358E-01  1.243073E+09  2.474700E+04  9.696089E-03  1.303464E-02  5.254915E+05  3.456814E+02  4.071263E+07  2.531151E+06  2.616326E-04  4.212169E-01  1.951495E-13  3.626737E+05  7.531332E-07  1.225841E+05  5.734517E-07  4.148389E-24  5.084408E+03  1.290234E-06  3.367433E-02  3.247149E-05  2.189979E-15  1.496781E-04  1.763620E-04  4.717501E-15  1.323329E-16  4.606698E+03  3.138160E+00  1.525761E+10  3.166071E-03  1.204764E-03  5.378224E-10  3.479780E-04  1.240116E-17  1.762169E-22  1.877116E-33  4.800460E-44  8.773106E-01  5.041117E-07  6.322338E-13  8.032287E+01  5.584488E+01  3.582559E-04  4.644829E-02  1.802683E-01  1.165433E-02  1.388265E+08  1.881385E+06  4.217281E+05  1.897300E+01  3.102809E+13  2.965133E+07  6.174956E+04  3.171939E+10  2.335929E+05  2.340216E+11  1.425520E+02  8.546429E+02  4.955849E+08  9.188446E+02  3.665181E+08  5.058774E-08  2.407041E+04  3.553123E+01  1.782438E+10  3.357834E-01  1.216276E+06  5.422873E-12  1.309980E-01  1.935127E+11  4.969792E+09  1.189487E-02  7.294158E+06  4.353489E+03  8.032020E+05  6.147537E+06  2.825283E+08  1.275427E+04  1.802007E+05  1.812676E+08
  1.914805E+08  1.458191E+05  1.800634E+03  9.874018E+17  2.501871E+02  2.657330E+14  8.030575E+04  1.867136E+14  2.113484E+02  5.000548E-05  9.823043E-08  6.889518E-17  5.192929E-21  2.484625E+05  1.856676E+07  2.035132E+07  5.543411E+07  2.179531E+09  2.598028E+10  6.610608E+02  7.421171E-07  1.773702E+00  7.855681E-05  1.256750E+10  4.538555E-01  1.252717E+09  2.524094E+04  9.930981E-03  1.322421E-02  5.367958E+05  3.526117E+02  4.129917E+07  2.575725E+06  2.686619E-04  4.294936E-01  2.078398E-13  3.698727E+05  7.812286E-07  1.235224E+05  5.968383E-07  4.462123E-24  5.151856E+03  1.328571E-06  3.443160E-02  3.337245E-05  2.236588E-15  1.532448E-04  1.805481E-04  4.874932E-15  1.410777E-16  4.688843E+03  3.193903E+00  1.533574E+10  3.271576E-03  1.224802E-03  5.645518E-10  3.548227E-04  1.291399E-17  1.840110E-22  1.977556E-33  5.119279E-44  9.018426E-01  5.205507E-07  6.590258E-13  8.122362E+01  5.699232E+01  3.651207E-04  4.776542E-02  1.830922E-01  1.189758E-02  1.410072E+08  1.892482E+06  4.283553E+05  1.922980E+01  3.111011E+13  2.980313E+07  6.487511E+04  3.274761E+10  2.414684E+05  2.393950E+11  1.492269E+02  8.819591E+02  5.063745E+08  9.567682E+02  3.787133E+08  5.404635E-08  2.487703E+04  3.659808E+01  1.857117E+10  3.584494E-01  1.267482E+06  5.841970E-12  1.374612E-01  1.947504E+11  4.982040E+09  1.222039E-02  7.275393E+06  4.471676E+03  8.129788E+05  6.218955E+06  2.911818E+08  1.278935E+04  1.807230E+05  1.819200E+08
  1.917259E+08  1.470435E+05  1.803182E+03  9.942701E+17  2.643017E+02  2.675815E+14  8.347723E+04  1.879398E+14  2.199149E+02  5.362171E-05  1.045132E-07  7.423454E-17  5.579719E-21  2.535631E+05  1.904556E+07  2.065068E+07  5.655127E+07  2.185983E+09  2.608628E+10  6.685559E+02  7.611367E-07  1.848847E+00  8.058805E-05  1.294550E+10  4.775932E-01  1.272443E+09  2.626143E+04  1.042085E-02  1.361606E-02  5.600968E+05  3.668048E+02  4.249609E+07  2.666615E+06  2.831669E-04  4.464331E-01  2.356882E-13  3.846731E+05  8.406276E-07  1.254206E+05  6.464166E-07  5.161956E-24  5.290172E+03  1.408804E-06  3.600145E-02  3.525896E-05  2.334360E-15  1.605677E-04  1.891410E-04  5.202465E-15  1.602697E-16  4.856406E+03  3.308234E+00  1.549336E+10  3.492251E-03  1.265858E-03  6.218328E-10  3.687669E-04  1.399478E-17  2.005140E-22  2.192924E-33  5.815469E-44  9.527122E-01  5.547921E-07  7.155760E-13  8.303898E+01  5.931055E+01  3.788074E-04  5.049790E-02  1.887597E-01  1.239845E-02  1.454108E+08  1.914199E+06  4.417386E+05  1.973868E+01  3.125790E+13  3.008743E+07  7.168830E+04  3.494678E+10  2.582882E+05  2.507814E+11  1.636868E+02  9.402040E+02  5.291398E+08  1.038576E+03  4.047444E+08  6.174288E-08  2.659470E+04  3.886223E+01  2.020632E+10  4.093722E-01  1.379387E+06  6.793332E-12  1.515569E-01  1.972516E+11  5.005916E+09  1.289521E-02  7.235982E+06  4.717358E+03  8.328785E+05  6.363094E+06  3.096804E+08  1.286222E+04  1.818078E+05  1.832431E+08
  1.921591E+08  1.492297E+05  1.807679E+03  1.006509E+18  2.912741E+02  2.708755E+14  8.942310E+04  1.900084E+14  2.361437E+02  6.070501E-05  1.167796E-07  8.486876E-17  6.351881E-21  2.631472E+05  1.991898E+07  2.118988E+07  5.861334E+07  2.199052E+09  2.625909E+10  6.829132E+02  7.964197E-07  1.990183E+00  8.435245E-05  1.362985E+10  5.217535E-01  1.308810E+09  2.817587E+04  1.135669E-02  1.435308E-02  6.035707E+05  3.929370E+02  4.468842E+07  2.832596E+06  3.102230E-04  4.775848E-01  2.940064E-13  4.121535E+05  9.568479E-07  1.288422E+05  7.438305E-07  6.673468E-24  5.546212E+03  1.562901E-06  3.896470E-02  3.888920E-05  2.523539E-15  1.740981E-04  2.050131E-04  5.822258E-15  2.004396E-16  5.162631E+03  3.519611E+00  1.577599E+10  3.914826E-03  1.341614E-03  7.365571E-10  3.941549E-04  1.608995E-17  2.327854E-22  2.623763E-33  7.255198E-44  1.048564E+00  6.197890E-07  8.255094E-13  8.628152E+01  6.346105E+01  4.026391E-04  5.565462E-02  1.987951E-01  1.333193E-02  1.533039E+08  1.950793E+06  4.657284E+05  2.061602E+01  3.146150E+13  3.051915E+07  8.571960E+04  3.930328E+10  2.915082E+05  2.728382E+11  1.930908E+02  1.054831E+03  5.728170E+08  1.203586E+03  4.560986E+08  7.822812E-08  2.996617E+04  4.327319E+01  2.357348E+10  5.200540E-01  1.608899E+06  8.902705E-12  1.806264E-01  2.017415E+11  5.045471E+09  1.416562E-02  7.159239E+06  5.182702E+03  8.691147E+05  6.620960E+06  3.462675E+08  1.300057E+04  1.838658E+05  1.856388E+08
  1.923982E+08  1.504500E+05  1.810160E+03  1.013328E+18  3.073724E+02  2.727106E+14  9.290649E+04  1.910958E+14  2.457522E+02  6.503718E-05  1.242612E-07  9.148381E-17  6.833453E-21  2.687733E+05  2.041689E+07  2.149346E+07  5.980302E+07  2.207199E+09  2.634646E+10  6.914814E+02  8.168775E-07  2.073246E+00  8.653302E-05  1.401677E+10  5.473828E-01  1.329764E+09  2.929814E+04  1.191534E-02  1.478632E-02  6.289062E+05  4.079604E+02  4.594322E+07  2.927247E+06  3.259666E-04  4.954727E-01  3.320052E-13  4.280922E+05  1.027818E-06  1.307701E+05  8.035319E-07  7.688273E-24  5.694354E+03  1.655326E-06  4.071230E-02  4.107154E-05  2.637923E-15  1.818981E-04  2.141604E-04  6.187811E-15  2.265881E-16  5.337380E+03  3.641708E+00  1.593441E+10  4.167282E-03  1.385292E-03  8.081408E-10  4.085783E-04  1.735517E-17  2.524396E-22  2.891860E-33  8.179763E-44  1.104929E+00  6.582630E-07  8.920757E-13  8.809037E+01  6.577641E+01  4.155322E-04  5.869215E-02  2.043365E-01  1.387547E-02  1.577195E+08  1.969993E+06  4.791499E+05  2.108669E+01  3.154205E+13  3.071770E+07  9.464627E+04  4.195955E+10  3.117060E+05  2.859163E+11  2.115489E+02  1.124232E+03  5.984312E+08  1.306275E+03  4.872813E+08  8.913812E-08  3.200246E+04  4.591378E+01  2.569047E+10  5.939254E-01  1.752589E+06  1.033918E-11  1.991496E-01  2.042638E+11  5.065913E+09  1.491230E-02  7.113104E+06  5.457986E+03  8.897478E+05  6.765134E+06  3.685258E+08  1.308238E+04  1.850823E+05  1.869947E+08
  1.928314E+08  1.526869E+05  1.814657E+03  1.025802E+18  3.389187E+02  2.760677E+14  9.960305E+04  1.929835E+14  2.644048E+02  7.373877E-05  1.392378E-07  1.049966E-16  7.819336E-21  2.795681E+05  2.134902E+07  2.205476E+07  6.205194E+07  2.223472E+09  2.649256E+10  7.081001E+02  8.557699E-07  2.233450E+00  9.067451E-05  1.473594E+10  5.962735E-01  1.369288E+09  3.145699E+04  1.300941E-02  1.562036E-02  6.773955E+05  4.363442E+02  4.830171E+07  3.104650E+06  3.560766E-04  5.292297E-01  4.134709E-13  4.584506E+05  1.170186E-06  1.343372E+05  9.237630E-07  9.932562E-24  5.975407E+03  1.837361E-06  4.409516E-02  4.537725E-05  2.864365E-15  1.966805E-04  2.314906E-04  6.896451E-15  2.825872E-16  5.665137E+03  3.873323E+00  1.622604E+10  4.662855E-03  1.467997E-03  9.549577E-10  4.355243E-04  1.986600E-17  2.917777E-22  3.440153E-33  1.013160E-43  1.213828E+00  7.331024E-07  1.024530E-12  9.140957E+01  7.003503E+01  4.385743E-04  6.457479E-02  2.144367E-01  1.491580E-02  1.658566E+08  2.003385E+06  5.038845E+05  2.192141E+01  3.164059E+13  3.101699E+07  1.130516E+05  4.716525E+10  3.512071E+05  3.106289E+11  2.490467E+02  1.259237E+03  6.462236E+08  1.512665E+03  5.481668E+08  1.126430E-07  3.595729E+04  5.098507E+01  2.992198E+10  7.527603E-01  2.038536E+06  1.349992E-11  2.373948E-01  2.089174E+11  5.100893E+09  1.635438E-02  7.024217E+06  5.992890E+03  9.283328E+05  7.030291E+06  4.119866E+08  1.323952E+04  1.874190E+05  1.895047E+08
  1.932646E+08  1.549570E+05  1.819154E+03  1.038429E+18  3.736461E+02  2.794662E+14  1.067843E+05  1.948461E+14  2.845511E+02  8.360292E-05  1.560720E-07  1.205694E-16  8.955089E-21  2.909355E+05  2.232090E+07  2.263078E+07  6.439924E+07  2.240753E+09  2.663423E+10  7.255686E+02  8.967624E-07  2.406039E+00  9.503438E-05  1.548494E+10  6.489686E-01  1.410299E+09  3.377424E+04  1.420682E-02  1.650808E-02  7.293997E+05  4.664664E+02  5.077342E+07  3.291164E+06  3.886264E-04  5.650058E-01  5.143783E-13  4.908130E+05  1.331829E-06  1.380014E+05  1.061345E-06  1.281988E-23  6.270976E+03  2.039110E-06  4.775783E-02  5.014019E-05  3.112973E-15  2.124958E-04  2.500254E-04  7.677232E-15  3.519649E-16  6.010050E+03  4.118942E+00  1.652363E+10  5.213666E-03  1.555503E-03  1.127271E-09  4.639006E-04  2.270963E-17  3.367899E-22  4.085353E-33  1.252212E-43  1.332535E+00  8.156359E-07  1.175014E-12  9.482106E+01  7.449467E+01  4.622913E-04  7.101022E-02  2.248951E-01  1.603254E-02  1.743147E+08  2.036741E+06  5.295971E+05  2.276980E+01  3.172038E+13  3.129209E+07  1.342550E+05  5.272829E+10  3.934645E+05  3.356187E+11  2.914580E+02  1.402489E+03  6.938488E+08  1.741875E+03  6.131393E+08  1.414508E-07  4.016102E+04  5.628427E+01  3.447597E+10  9.434146E-01  2.345128E+06  1.742341E-11  2.814386E-01  2.136840E+11  5.135482E+09  1.792596E-02  6.934880E+06  6.577848E+03  9.685275E+05  7.303586E+06  4.580768E+08  1.340262E+04  1.898490E+05  1.920533E+08
  1.936978E+08  1.572609E+05  1.823650E+03  1.051212E+18  4.115153E+02  2.829065E+14  1.143869E+05  1.968520E+14  3.057885E+02  9.462160E-05  1.745487E-07  1.380484E-16  1.022038E-20  3.023870E+05  2.333412E+07  2.322188E+07  6.679199E+07  2.257110E+09  2.679449E+10  7.426450E+02  9.391668E-07  2.589738E+00  9.953905E-05  1.627866E+10  7.069302E-01  1.451605E+09  3.623024E+04  1.549086E-02  1.742317E-02  7.851571E+05  4.988464E+02  5.336340E+07  3.490162E+06  4.245128E-04  6.034227E-01  6.392249E-13  5.253107E+05  1.514021E-06  1.417652E+05  1.218668E-06  1.651649E-23  6.576284E+03  2.260728E-06  5.167885E-02  5.531509E-05  3.374456E-15  2.297978E-04  2.702976E-04  8.558548E-15  4.381757E-16  6.378435E+03  4.379369E+00  1.682729E+10  5.830362E-03  1.648082E-03  1.330423E-09  4.946192E-04  2.599289E-17  3.892285E-22  4.859979E-33  1.551023E-43  1.463128E+00  9.081412E-07  1.349221E-12  9.841255E+01  7.945011E+01  4.893434E-04  7.812263E-02  2.363784E-01  1.723311E-02  1.834370E+08  2.073842E+06  5.573307E+05  2.371783E+01  3.186712E+13  3.165487E+07  1.581126E+05  5.847940E+10  4.375770E+05  3.600259E+11  3.385102E+02  1.550676E+03  7.401450E+08  1.989599E+03  6.807721E+08  1.762157E-07  4.455475E+04  6.172198E+01  3.913266E+10  1.164266E+00  2.659424E+06  2.215390E-11  3.307120E-01  2.185723E+11  5.174261E+09  1.965482E-02  6.857127E+06  7.217385E+03  1.010423E+06  7.591915E+06  5.051286E+08  1.356014E+04  1.922088E+05  1.945787E+08
