 Teff =  2700.00  logg =  3.34  mixLengthPara =  0.00  Abschluss =  8  beta =  2.20  pconv[bar] =  0.00
         191
 
             z             p             T          n<H>            CS           CS2        C2K2N2       C2N2NA2       FE(OH)2           FEO           FEH            HK           KOH           NAH          NAOH            HS        K2O2H2       NA2O2H2         H2SO4           H2S            K+            KO           KO-            K2           MGS            SN           NA+           NAO          NAO-           NA2            SO           S2O           SO2           SIS            S8            H2            N2            O2            S2           FES            C+            N+            O+           CNO           TIO          TIO2           TIC          TIC2           TIS          TICL         TICL2         TICL4           TI+            S+           SI+           FE+           C3H           CA+          CAOH       CA(OH)2           CAO           CAS           CA2           CAH           TIH           LI+           LIH           LIO          LIOH          LICL          NACL           KCL          CACL         CACL2           HCL           CL+           CL-          MGCL         MGCL2        MG2CL4          FECL         FECL2          ALCL         ALCL2         ALCL3        AL2CL6          SICL         SICL2         SICL3         SICL4           H2-           H2+           HE+            VO           VO2
  2.082874E+08  2.508998E+05  1.961833E+03  1.559063E+18  3.519709E+08  5.502324E+05  7.841467E-13  9.994262E-20  4.667668E+06  3.528917E+08  3.226496E+09  2.841326E+08  3.641578E+07  9.322577E+09  1.998548E+08  2.560411E+12  5.012759E-07  3.133716E-05  6.322246E-13  1.465025E+13  1.482578E+10  1.977379E+03  4.825922E-03  2.008702E+01  2.663053E+09  9.223558E+06  2.367607E+09  3.685922E+04  7.051747E-02  9.963578E+03  5.760296E+08  1.128763E+04  5.073700E+05  3.066868E+12  1.033721E-30  7.781453E+17  5.268544E+13  2.427903E+04  2.851308E+09  3.251004E+09  1.374702E-16  1.730510E-20  1.981055E-17  9.407035E+01  1.439383E+11  4.510531E+09  1.809667E+02  1.081418E-03  2.135859E+09  5.614199E+06  3.428590E+03  2.670022E-09  1.133742E+03  8.708876E-06  5.497454E-02  1.179399E+04  3.219524E-02  3.712495E+07  2.439204E+10  1.319868E+08  9.836212E+06  1.507877E+09  2.267461E+03  6.422148E+09  1.084691E+07  3.293627E+03  3.309661E+05  2.936776E+00  1.722680E+05  1.403996E+05  5.869716E+08  1.174560E+08  1.726923E+09  4.563060E+06  4.555401E+11  1.606664E-14  1.299739E+07  8.441284E+07  3.792052E+04  3.749923E-12  4.916754E+06  1.924861E+04  3.399747E+10  4.453640E+04  1.314430E-01  9.348515E-25  2.489745E+04  1.677923E+01  1.256133E-06  1.148547E-13  1.441887E-01  3.951685E-14  4.475276E-36  5.802794E+09  7.662262E+07
  2.084692E+08  2.522976E+05  1.963337E+03  1.566562E+18  3.563581E+08  5.533005E+05  7.889929E-13  1.075049E-19  4.660538E+06  3.556486E+08  3.260574E+09  2.865480E+08  3.653117E+07  9.400659E+09  2.007947E+08  2.584159E+12  5.004214E-07  3.134590E-05  6.432885E-13  1.471059E+13  1.500840E+10  2.006414E+03  4.906849E-03  2.021471E+01  2.678662E+09  9.362748E+06  2.407275E+09  3.741595E+04  7.174425E-02  1.002834E+04  5.826040E+08  1.138833E+04  5.117057E+05  3.078326E+12  1.044253E-30  7.818799E+17  5.293881E+13  2.481851E+04  2.869639E+09  3.259228E+09  1.478647E-16  1.872893E-20  2.130534E-17  9.604214E+01  1.391171E+11  4.335231E+09  1.778890E+02  1.066440E-03  2.064491E+09  5.442791E+06  3.294073E+03  2.550824E-09  1.127054E+03  9.140629E-06  5.750858E-02  1.213870E+04  3.304723E-02  3.788384E+07  2.440953E+10  1.314160E+08  9.929590E+06  1.511528E+09  2.282103E+03  6.480899E+09  1.061441E+07  3.352903E+03  3.331877E+05  2.973874E+00  1.723696E+05  1.400190E+05  5.871841E+08  1.173295E+08  1.726554E+09  4.528084E+06  4.586502E+11  1.709233E-14  1.312067E+07  8.483121E+07  3.785582E+04  3.713129E-12  4.945722E+06  1.919423E+04  3.324514E+10  4.349050E+04  1.277763E-01  8.801195E-25  2.532235E+04  1.693175E+01  1.266712E-06  1.154706E-13  1.462955E-01  4.154837E-14  4.969707E-36  5.809027E+09  7.625342E+07
  2.085117E+08  2.526253E+05  1.963688E+03  1.568319E+18  3.573913E+08  5.540211E+05  7.901366E-13  1.093517E-19  4.658846E+06  3.562934E+08  3.268576E+09  2.871148E+08  3.655806E+07  9.418989E+09  2.010143E+08  2.589733E+12  5.002199E-07  3.134783E-05  6.458902E-13  1.472471E+13  1.505134E+10  2.013245E+03  4.925914E-03  2.024463E+01  2.682320E+09  9.395533E+06  2.416630E+09  3.754699E+04  7.203343E-02  1.004354E+04  5.841469E+08  1.141192E+04  5.127193E+05  3.081018E+12  1.046724E-30  7.827548E+17  5.299816E+13  2.494595E+04  2.873933E+09  3.261146E+09  1.504020E-16  1.907772E-20  2.167002E-17  9.650835E+01  1.370156E+11  4.264179E+09  1.758960E+02  1.055287E-03  2.033349E+09  5.364350E+06  3.239733E+03  2.505378E-09  1.117348E+03  9.244422E-06  5.811677E-02  1.222056E+04  3.324972E-02  3.805247E+07  2.440669E+10  1.312456E+08  9.948682E+06  1.511956E+09  2.284251E+03  6.492865E+09  1.048440E+07  3.366892E+03  3.337088E+05  2.982592E+00  1.723930E+05  1.399287E+05  5.872268E+08  1.172985E+08  1.725961E+09  4.518576E+06  4.593734E+11  1.734074E-14  1.314943E+07  8.492814E+07  3.783981E+04  3.704413E-12  4.952437E+06  1.918105E+04  3.307488E+10  4.325322E+04  1.269434E-01  8.679235E-25  2.542232E+04  1.696718E+01  1.269151E-06  1.156094E-13  1.467916E-01  4.203730E-14  5.092741E-36  5.810468E+09  7.616708E+07
  2.085966E+08  2.532818E+05  1.964391E+03  1.571839E+18  3.594513E+08  5.554445E+05  7.923631E-13  1.131300E-19  4.656016E+06  3.576123E+08  3.284732E+09  2.882516E+08  3.661350E+07  9.455754E+09  2.014631E+08  2.600920E+12  4.998619E-07  3.135455E-05  6.512386E-13  1.475306E+13  1.513753E+10  2.027058E+03  4.964471E-03  2.030461E+01  2.689659E+09  9.461447E+06  2.435437E+09  3.781199E+04  7.261833E-02  1.007400E+04  5.872706E+08  1.145978E+04  5.147977E+05  3.086297E+12  1.051709E-30  7.845075E+17  5.311708E+13  2.520485E+04  2.882552E+09  3.265092E+09  1.555984E-16  1.979450E-20  2.241873E-17  9.744726E+01  1.355435E+11  4.207573E+09  1.753724E+02  1.053684E-03  2.011512E+09  5.313533E+06  3.195229E+03  2.463932E-09  1.119912E+03  9.455455E-06  5.934946E-02  1.238622E+04  3.365397E-02  3.842598E+07  2.442387E+10  1.310339E+08  9.996299E+06  1.514168E+09  2.292633E+03  6.522668E+09  1.043156E+07  3.395029E+03  3.347536E+05  3.000228E+00  1.724477E+05  1.397371E+05  5.872646E+08  1.172270E+08  1.726172E+09  4.502904E+06  4.607848E+11  1.784666E-14  1.320606E+07  8.511534E+07  3.780167E+04  3.685850E-12  4.965630E+06  1.915216E+04  3.276983E+10  4.282197E+04  1.253991E-01  8.454566E-25  2.562025E+04  1.703476E+01  1.273676E-06  1.158448E-13  1.477886E-01  4.303191E-14  5.347881E-36  5.813484E+09  7.599986E+07
  2.087665E+08  2.546000E+05  1.965796E+03  1.578902E+18  3.635576E+08  5.582393E+05  7.966144E-13  1.210418E-19  4.652131E+06  3.603440E+08  3.317533E+09  2.905375E+08  3.673002E+07  9.529706E+09  2.023938E+08  2.623466E+12  4.992972E-07  3.137759E-05  6.624564E-13  1.481016E+13  1.531118E+10  2.055242E+03  5.043167E-03  2.042504E+01  2.704442E+09  9.594703E+06  2.473455E+09  3.835280E+04  7.381243E-02  1.013525E+04  5.936572E+08  1.155805E+04  5.191347E+05  3.096528E+12  1.061879E-30  7.880247E+17  5.335570E+13  2.573765E+04  2.899945E+09  3.273314E+09  1.665001E-16  2.130816E-20  2.399631E-17  9.935127E+01  1.332325E+11  4.115315E+09  1.750465E+02  1.054655E-03  1.976974E+09  5.233079E+06  3.118349E+03  2.388713E-09  1.129826E+03  9.891735E-06  6.188300E-02  1.272494E+04  3.446190E-02  3.918340E+07  2.446203E+10  1.306518E+08  1.009366E+07  1.518633E+09  2.309506E+03  6.582682E+09  1.037068E+07  3.451961E+03  3.368538E+05  3.036239E+00  1.725837E+05  1.392892E+05  5.870618E+08  1.170285E+08  1.725782E+09  4.467511E+06  4.633965E+11  1.889295E-14  1.331359E+07  8.545014E+07  3.768969E+04  3.642107E-12  4.990116E+06  1.907788E+04  3.237973E+10  4.222824E+04  1.230543E-01  8.112996E-25  2.600455E+04  1.715198E+01  1.280761E-06  1.160791E-13  1.498016E-01  4.509000E-14  5.896542E-36  5.819968E+09  7.568379E+07
  2.091063E+08  2.572569E+05  1.968607E+03  1.593123E+18  3.717772E+08  5.637040E+05  8.046381E-13  1.384363E-19  4.648867E+06  3.660679E+08  3.384708E+09  2.951586E+08  3.697791E+07  9.679308E+09  2.043453E+08  2.669166E+12  4.985572E-07  3.144869E-05  6.864755E-13  1.492561E+13  1.566367E+10  2.113457E+03  5.205970E-03  2.066782E+01  2.734344E+09  9.866728E+06  2.551134E+09  3.947062E+04  7.628480E-02  1.025899E+04  6.068562E+08  1.176189E+04  5.283075E+05  3.116167E+12  1.082792E-30  7.951060E+17  5.383617E+13  2.685460E+04  2.935180E+09  3.290578E+09  1.905256E-16  2.468380E-20  2.749416E-17  1.032662E+02  1.326985E+11  4.059837E+09  1.796354E+02  1.087945E-03  1.967913E+09  5.224284E+06  3.053519E+03  2.302820E-09  1.184807E+03  1.082380E-05  6.724499E-02  1.343149E+04  3.609523E-02  4.074120E+07  2.454868E+10  1.299963E+08  1.029505E+07  1.527705E+09  2.343741E+03  6.704435E+09  1.056184E+07  3.568494E+03  3.410957E+05  3.110616E+00  1.729248E+05  1.382408E+05  5.859817E+08  1.164975E+08  1.723056E+09  4.387603E+06  4.681088E+11  2.114299E-14  1.351509E+07  8.602315E+07  3.738031E+04  3.539886E-12  5.034480E+06  1.889011E+04  3.214440E+10  4.170664E+04  1.202078E-01  7.688289E-25  2.674894E+04  1.734212E+01  1.290067E-06  1.159669E-13  1.539040E-01  4.949627E-14  7.165585E-36  5.834067E+09  7.509932E+07
  2.092666E+08  2.585200E+05  1.969933E+03  1.599877E+18  3.757046E+08  5.662856E+05  8.084319E-13  1.474693E-19  4.647703E+06  3.688103E+08  3.416887E+09  2.973616E+08  3.709638E+07  9.750677E+09  2.052784E+08  2.690964E+12  4.982418E-07  3.148467E-05  6.981585E-13  1.498040E+13  1.583240E+10  2.141489E+03  5.284579E-03  2.078323E+01  2.748559E+09  9.997480E+06  2.588557E+09  4.000942E+04  7.748001E-02  1.031794E+04  6.131855E+08  1.185936E+04  5.327076E+05  3.125408E+12  1.092776E-30  7.984687E+17  5.406433E+13  2.739842E+04  2.951911E+09  3.298800E+09  2.030036E-16  2.645324E-20  2.931366E-17  1.051638E+02  1.322609E+11  4.028383E+09  1.815730E+02  1.102358E-03  1.960836E+09  5.212182E+06  3.018584E+03  2.259401E-09  1.209865E+03  1.129245E-05  6.992651E-02  1.377780E+04  3.688910E-02  4.148728E+07  2.458531E+10  1.296703E+08  1.038939E+07  1.531684E+09  2.359069E+03  6.761175E+09  1.063780E+07  3.624727E+03  3.431155E+05  3.146363E+00  1.730922E+05  1.377387E+05  5.854266E+08  1.162383E+08  1.721269E+09  4.348818E+06  4.703035E+11  2.229107E-14  1.360981E+07  8.628726E+07  3.722922E+04  3.491579E-12  5.055149E+06  1.879937E+04  3.207622E+10  4.151398E+04  1.190253E-01  7.513123E-25  2.710390E+04  1.742900E+01  1.294106E-06  1.158711E-13  1.558750E-01  5.171728E-14  7.854285E-36  5.840774E+09  7.482837E+07
  2.095871E+08  2.610647E+05  1.972585E+03  1.613470E+18  3.836645E+08  5.714655E+05  8.160806E-13  1.673077E-19  4.645812E+06  3.743655E+08  3.482179E+09  3.018122E+08  3.733526E+07  9.894961E+09  2.071632E+08  2.735010E+12  4.976480E-07  3.155959E-05  7.221433E-13  1.509051E+13  1.617460E+10  2.198611E+03  5.445215E-03  2.101573E+01  2.777184E+09  1.026368E+07  2.664930E+09  4.110844E+04  7.992529E-02  1.043699E+04  6.260247E+08  1.205642E+04  5.416179E+05  3.143917E+12  1.112926E-30  8.052366E+17  5.452356E+13  2.851815E+04  2.985549E+09  3.315359E+09  2.304048E-16  3.037333E-20  3.331369E-17  1.090591E+02  1.330091E+11  4.015237E+09  1.877825E+02  1.145601E-03  1.970695E+09  5.251749E+06  2.986158E+03  2.201694E-09  1.276970E+03  1.228924E-05  7.560219E-02  1.449634E+04  3.852614E-02  4.303893E+07  2.467171E+10  1.290945E+08  1.058584E+07  1.540424E+09  2.392367E+03  6.879372E+09  1.092377E+07  3.739662E+03  3.471911E+05  3.219057E+00  1.734345E+05  1.367409E+05  5.843156E+08  1.157203E+08  1.718531E+09  4.274372E+06  4.747071E+11  2.477163E-14  1.380061E+07  8.681625E+07  3.692834E+04  3.396921E-12  5.096703E+06  1.861927E+04  3.195170E+10  4.114546E+04  1.167348E-01  7.179679E-25  2.782587E+04  1.760286E+01  1.302113E-06  1.156691E-13  1.598869E-01  5.645292E-14  9.433248E-36  5.854205E+09  7.429234E+07
  2.097127E+08  2.620684E+05  1.973624E+03  1.618826E+18  3.868238E+08  5.735041E+05  8.191103E-13  1.757775E-19  4.645142E+06  3.765631E+08  3.508084E+09  3.035720E+08  3.742929E+07  9.952050E+09  2.079070E+08  2.752428E+12  4.974220E-07  3.158959E-05  7.317494E-13  1.513384E+13  1.631041E+10  2.221365E+03  5.509369E-03  2.110743E+01  2.788469E+09  1.036969E+07  2.695414E+09  4.154662E+04  8.090299E-02  1.048404E+04  6.311163E+08  1.213429E+04  5.451415E+05  3.151193E+12  1.120883E-30  8.079035E+17  5.470453E+13  2.896835E+04  2.998790E+09  3.321869E+09  2.421002E-16  3.205971E-20  3.502227E-17  1.106223E+02  1.333165E+11  4.010524E+09  1.902886E+02  1.163100E-03  1.974758E+09  5.267845E+06  2.973880E+03  2.179758E-09  1.304342E+03  1.270246E-05  7.794508E-02  1.478746E+04  3.918660E-02  4.366163E+07  2.470591E+10  1.288723E+08  1.066377E+07  1.543866E+09  2.405556E+03  6.926229E+09  1.103884E+07  3.785601E+03  3.488010E+05  3.247956E+00  1.735702E+05  1.363534E+05  5.838855E+08  1.155186E+08  1.717477E+09  4.245651E+06  4.764417E+11  2.581498E-14  1.387596E+07  8.702454E+07  3.681161E+04  3.360658E-12  5.113079E+06  1.854946E+04  3.190327E+10  4.100244E+04  1.158519E-01  7.053434E-25  2.811355E+04  1.767143E+01  1.305266E-06  1.155910E-13  1.614842E-01  5.842054E-14  1.013376E-35  5.859452E+09  7.408368E+07
  2.097382E+08  2.622728E+05  1.973835E+03  1.619917E+18  3.874686E+08  5.739189E+05  8.197284E-13  1.775495E-19  4.645009E+06  3.770109E+08  3.513369E+09  3.039307E+08  3.744842E+07  9.963689E+09  2.080585E+08  2.755979E+12  4.973764E-07  3.159572E-05  7.337154E-13  1.514265E+13  1.633813E+10  2.226014E+03  5.522489E-03  2.112611E+01  2.790766E+09  1.039134E+07  2.701647E+09  4.163618E+04  8.110301E-02  1.049363E+04  6.321550E+08  1.215016E+04  5.458596E+05  3.152673E+12  1.122504E-30  8.084465E+17  5.474137E+13  2.906063E+04  3.001484E+09  3.323192E+09  2.445466E-16  3.241341E-20  3.537975E-17  1.109425E+02  1.333799E+11  4.009593E+09  1.908028E+02  1.166694E-03  1.975596E+09  5.271152E+06  2.971412E+03  2.175345E-09  1.309979E+03  1.278805E-05  7.842963E-02  1.484728E+04  3.932215E-02  4.378918E+07  2.471287E+10  1.288274E+08  1.067967E+07  1.544566E+09  2.408246E+03  6.935788E+09  1.106243E+07  3.794999E+03  3.491290E+05  3.253857E+00  1.735978E+05  1.362749E+05  5.837984E+08  1.154777E+08  1.717264E+09  4.239846E+06  4.767947E+11  2.603214E-14  1.389131E+07  8.706691E+07  3.678796E+04  3.353345E-12  5.116412E+06  1.853532E+04  3.189345E+10  4.097346E+04  1.156734E-01  7.028074E-25  2.817234E+04  1.768539E+01  1.305908E-06  1.155752E-13  1.618106E-01  5.882838E-14  1.028224E-35  5.860516E+09  7.404136E+07
  2.097438E+08  2.623176E+05  1.973881E+03  1.620156E+18  3.876099E+08  5.740098E+05  8.198636E-13  1.779400E-19  4.644985E+06  3.771094E+08  3.514530E+09  3.040093E+08  3.745263E+07  9.966241E+09  2.080917E+08  2.756757E+12  4.973666E-07  3.159708E-05  7.341475E-13  1.514459E+13  1.634420E+10  2.227034E+03  5.525368E-03  2.113020E+01  2.791271E+09  1.039610E+07  2.703014E+09  4.165583E+04  8.114691E-02  1.049573E+04  6.323829E+08  1.215365E+04  5.460172E+05  3.152998E+12  1.122860E-30  8.085655E+17  5.474944E+13  2.908089E+04  3.002075E+09  3.323484E+09  2.450858E-16  3.249141E-20  3.545855E-17  1.110128E+02  1.333938E+11  4.009390E+09  1.909156E+02  1.167483E-03  1.975780E+09  5.271877E+06  2.970872E+03  2.174380E-09  1.311217E+03  1.280687E-05  7.853618E-02  1.486043E+04  3.935188E-02  4.381718E+07  2.471441E+10  1.288176E+08  1.068316E+07  1.544720E+09  2.408836E+03  6.937884E+09  1.106760E+07  3.797061E+03  3.492008E+05  3.255151E+00  1.736039E+05  1.362578E+05  5.837794E+08  1.154687E+08  1.717218E+09  4.238576E+06  4.768721E+11  2.607995E-14  1.389468E+07  8.707624E+07  3.678280E+04  3.351748E-12  5.117146E+06  1.853224E+04  3.189129E+10  4.096711E+04  1.156343E-01  7.022530E-25  2.818524E+04  1.768846E+01  1.306049E-06  1.155718E-13  1.618821E-01  5.891810E-14  1.031505E-35  5.860750E+09  7.403212E+07
  2.097550E+08  2.624072E+05  1.973974E+03  1.620634E+18  3.878929E+08  5.741917E+05  8.201353E-13  1.787237E-19  4.644919E+06  3.773053E+08  3.516845E+09  3.041666E+08  3.746100E+07  9.971346E+09  2.081580E+08  2.758314E+12  4.973464E-07  3.159975E-05  7.350098E-13  1.514845E+13  1.635636E+10  2.229074E+03  5.531127E-03  2.113839E+01  2.792276E+09  1.040560E+07  2.705750E+09  4.169513E+04  8.123471E-02  1.049993E+04  6.328383E+08  1.216060E+04  5.463317E+05  3.153645E+12  1.123569E-30  8.088035E+17  5.476560E+13  2.912141E+04  3.003255E+09  3.324060E+09  2.461677E-16  3.264795E-20  3.561663E-17  1.111535E+02  1.334217E+11  4.008984E+09  1.911417E+02  1.169064E-03  1.976149E+09  5.273333E+06  2.969796E+03  2.172453E-09  1.313698E+03  1.284459E-05  7.874965E-02  1.488672E+04  3.941150E-02  4.387320E+07  2.471745E+10  1.287978E+08  1.069013E+07  1.545026E+09  2.410015E+03  6.942076E+09  1.107797E+07  3.801187E+03  3.493447E+05  3.257739E+00  1.736160E+05  1.362234E+05  5.837413E+08  1.154508E+08  1.717125E+09  4.236035E+06  4.770269E+11  2.617583E-14  1.390141E+07  8.709476E+07  3.677243E+04  3.348547E-12  5.118601E+06  1.852603E+04  3.188699E+10  4.095443E+04  1.155563E-01  7.011460E-25  2.821103E+04  1.769457E+01  1.306330E-06  1.155649E-13  1.620254E-01  5.909792E-14  1.038099E-35  5.861215E+09  7.401356E+07
  2.097611E+08  2.624563E+05  1.974024E+03  1.620896E+18  3.880478E+08  5.742913E+05  8.202834E-13  1.791540E-19  4.644894E+06  3.774133E+08  3.518118E+09  3.042528E+08  3.746560E+07  9.974142E+09  2.081945E+08  2.759167E+12  4.973358E-07  3.160125E-05  7.354838E-13  1.515057E+13  1.636302E+10  2.230192E+03  5.534284E-03  2.114287E+01  2.792829E+09  1.041081E+07  2.707250E+09  4.171668E+04  8.128286E-02  1.050223E+04  6.330881E+08  1.216441E+04  5.465045E+05  3.154001E+12  1.123959E-30  8.089339E+17  5.477444E+13  2.914365E+04  3.003902E+09  3.324381E+09  2.467619E-16  3.273397E-20  3.570349E-17  1.112306E+02  1.334369E+11  4.008764E+09  1.912655E+02  1.169929E-03  1.976351E+09  5.274129E+06  2.969205E+03  2.171398E-09  1.315058E+03  1.286529E-05  7.886680E-02  1.490115E+04  3.944413E-02  4.390391E+07  2.471914E+10  1.287871E+08  1.069396E+07  1.545195E+09  2.410662E+03  6.944374E+09  1.108364E+07  3.803448E+03  3.494235E+05  3.259159E+00  1.736227E+05  1.362046E+05  5.837205E+08  1.154410E+08  1.717074E+09  4.234647E+06  4.771117E+11  2.622847E-14  1.390510E+07  8.710497E+07  3.676678E+04  3.346801E-12  5.119406E+06  1.852266E+04  3.188464E+10  4.094748E+04  1.155135E-01  7.005405E-25  2.822518E+04  1.769793E+01  1.306484E-06  1.155611E-13  1.621039E-01  5.919660E-14  1.041726E-35  5.861471E+09  7.400344E+07
  2.097623E+08  2.624655E+05  1.974034E+03  1.620945E+18  3.880769E+08  5.743100E+05  8.203113E-13  1.792350E-19  4.644887E+06  3.774334E+08  3.518356E+09  3.042690E+08  3.746646E+07  9.974667E+09  2.082013E+08  2.759327E+12  4.973337E-07  3.160152E-05  7.355725E-13  1.515096E+13  1.636427E+10  2.230402E+03  5.534876E-03  2.114371E+01  2.792932E+09  1.041179E+07  2.707531E+09  4.172072E+04  8.129189E-02  1.050267E+04  6.331349E+08  1.216513E+04  5.465369E+05  3.154068E+12  1.124032E-30  8.089583E+17  5.477610E+13  2.914782E+04  3.004023E+09  3.324440E+09  2.468736E-16  3.275014E-20  3.571981E-17  1.112450E+02  1.334398E+11  4.008723E+09  1.912887E+02  1.170092E-03  1.976389E+09  5.274279E+06  2.969095E+03  2.171200E-09  1.315313E+03  1.286918E-05  7.888879E-02  1.490386E+04  3.945026E-02  4.390968E+07  2.471945E+10  1.287851E+08  1.069468E+07  1.545227E+09  2.410783E+03  6.944805E+09  1.108471E+07  3.803873E+03  3.494382E+05  3.259425E+00  1.736239E+05  1.362011E+05  5.837165E+08  1.154392E+08  1.717064E+09  4.234386E+06  4.771276E+11  2.623836E-14  1.390579E+07  8.710688E+07  3.676572E+04  3.346473E-12  5.119555E+06  1.852202E+04  3.188419E+10  4.094618E+04  1.155055E-01  7.004269E-25  2.822783E+04  1.769856E+01  1.306513E-06  1.155604E-13  1.621186E-01  5.921514E-14  1.042409E-35  5.861519E+09  7.400154E+07
  2.097623E+08  2.624655E+05  1.974034E+03  1.620945E+18  3.880770E+08  5.743100E+05  8.203114E-13  1.792352E-19  4.644887E+06  3.774334E+08  3.518357E+09  3.042690E+08  3.746647E+07  9.974668E+09  2.082013E+08  2.759327E+12  4.973337E-07  3.160152E-05  7.355728E-13  1.515096E+13  1.636428E+10  2.230403E+03  5.534878E-03  2.114371E+01  2.792933E+09  1.041179E+07  2.707532E+09  4.172073E+04  8.129192E-02  1.050267E+04  6.331351E+08  1.216513E+04  5.465369E+05  3.154068E+12  1.124032E-30  8.089584E+17  5.477611E+13  2.914783E+04  3.004024E+09  3.324440E+09  2.468739E-16  3.275018E-20  3.571986E-17  1.112451E+02  1.334398E+11  4.008723E+09  1.912888E+02  1.170093E-03  1.976389E+09  5.274279E+06  2.969095E+03  2.171199E-09  1.315314E+03  1.286919E-05  7.888886E-02  1.490386E+04  3.945028E-02  4.390970E+07  2.471945E+10  1.287851E+08  1.069468E+07  1.545227E+09  2.410783E+03  6.944806E+09  1.108471E+07  3.803874E+03  3.494383E+05  3.259426E+00  1.736239E+05  1.362011E+05  5.837165E+08  1.154392E+08  1.717064E+09  4.234385E+06  4.771277E+11  2.623839E-14  1.390579E+07  8.710688E+07  3.676571E+04  3.346472E-12  5.119556E+06  1.852202E+04  3.188419E+10  4.094618E+04  1.155055E-01  7.004266E-25  2.822784E+04  1.769856E+01  1.306513E-06  1.155604E-13  1.621186E-01  5.921519E-14  1.042411E-35  5.861519E+09  7.400153E+07
  2.097623E+08  2.624656E+05  1.974034E+03  1.620945E+18  3.880771E+08  5.743101E+05  8.203114E-13  1.792353E-19  4.644887E+06  3.774335E+08  3.518357E+09  3.042691E+08  3.746647E+07  9.974669E+09  2.082013E+08  2.759328E+12  4.973337E-07  3.160152E-05  7.355730E-13  1.515096E+13  1.636428E+10  2.230403E+03  5.534879E-03  2.114372E+01  2.792933E+09  1.041179E+07  2.707532E+09  4.172074E+04  8.129193E-02  1.050267E+04  6.331352E+08  1.216513E+04  5.465370E+05  3.154068E+12  1.124033E-30  8.089584E+17  5.477611E+13  2.914784E+04  3.004024E+09  3.324440E+09  2.468741E-16  3.275022E-20  3.571989E-17  1.112451E+02  1.334398E+11  4.008723E+09  1.912888E+02  1.170093E-03  1.976389E+09  5.274279E+06  2.969094E+03  2.171199E-09  1.315314E+03  1.286920E-05  7.888890E-02  1.490387E+04  3.945029E-02  4.390971E+07  2.471945E+10  1.287851E+08  1.069468E+07  1.545227E+09  2.410783E+03  6.944807E+09  1.108471E+07  3.803875E+03  3.494383E+05  3.259426E+00  1.736239E+05  1.362011E+05  5.837165E+08  1.154392E+08  1.717064E+09  4.234385E+06  4.771277E+11  2.623841E-14  1.390580E+07  8.710689E+07  3.676571E+04  3.346471E-12  5.119556E+06  1.852202E+04  3.188419E+10  4.094617E+04  1.155055E-01  7.004264E-25  2.822784E+04  1.769856E+01  1.306513E-06  1.155604E-13  1.621187E-01  5.921523E-14  1.042412E-35  5.861519E+09  7.400153E+07
  2.097623E+08  2.624656E+05  1.974034E+03  1.620945E+18  3.880771E+08  5.743101E+05  8.203114E-13  1.792353E-19  4.644887E+06  3.774335E+08  3.518357E+09  3.042691E+08  3.746647E+07  9.974669E+09  2.082013E+08  2.759328E+12  4.973337E-07  3.160152E-05  7.355729E-13  1.515096E+13  1.636428E+10  2.230403E+03  5.534879E-03  2.114372E+01  2.792933E+09  1.041179E+07  2.707532E+09  4.172074E+04  8.129193E-02  1.050267E+04  6.331352E+08  1.216513E+04  5.465370E+05  3.154068E+12  1.124033E-30  8.089584E+17  5.477611E+13  2.914784E+04  3.004024E+09  3.324440E+09  2.468741E-16  3.275022E-20  3.571989E-17  1.112451E+02  1.334398E+11  4.008723E+09  1.912888E+02  1.170093E-03  1.976389E+09  5.274279E+06  2.969095E+03  2.171199E-09  1.315314E+03  1.286920E-05  7.888890E-02  1.490387E+04  3.945029E-02  4.390971E+07  2.471945E+10  1.287851E+08  1.069468E+07  1.545227E+09  2.410783E+03  6.944807E+09  1.108471E+07  3.803875E+03  3.494383E+05  3.259426E+00  1.736239E+05  1.362011E+05  5.837165E+08  1.154392E+08  1.717064E+09  4.234385E+06  4.771277E+11  2.623841E-14  1.390580E+07  8.710689E+07  3.676571E+04  3.346471E-12  5.119556E+06  1.852202E+04  3.188419E+10  4.094617E+04  1.155055E-01  7.004264E-25  2.822784E+04  1.769856E+01  1.306513E-06  1.155604E-13  1.621187E-01  5.921523E-14  1.042412E-35  5.861519E+09  7.400153E+07
